Theta,Phi,Power
2604,175,245,-0.16795690481213088
2605,175,250,0.1620158729720413
2606,175,255,0.39907181541486864
2607,175,260,0.445096785838272
2608,175,265,0.2871865165920042
2609,175,270,-1.4173349642269762e-05
2610,175,275,-0.2872085143867805
2611,175,280,-0.4451024088795406
2612,175,285,-0.3990579932772832
2613,175,290,-0.16198799564406657
2614,175,295,0.16798691920748765
2615,175,300,0.445109721934289
2616,175,305,0.5351094886729345
2617,175,310,0.3734679795946
2618,175,315,-2.3384942430178485e-05
2619,175,320,-0.44512201478343894
2620,175,325,-0.7642283849678623
2621,175,330,-0.7709241095454594
2622,175,335,-0.3601786610214328
2623,175,340,0.4451546602131522
2624,175,345,1.489395188404796
2625,175,350,2.524340158555456
2626,175,355,3.2827128692087215
2627,175,360,3.5607959465338967
2628,180,0,-0.00011008957273322318
2629,180,5,-0.00010149102226064024
2630,180,10,-7.804357502604601e-05
2631,180,15,-4.6045776201010114e-05
2632,180,20,-1.3761096263157951e-05
2633,180,25,1.1136861001504347e-05
2634,180,30,2.3835122100017686e-05
2635,180,35,2.362738840880913e-05
2636,180,40,1.3761109553980878e-05
2637,180,45,-1.0328447812079963e-10
2638,180,50,-1.1547088990455378e-05
2639,180,55,-1.6544109234164502e-05
2640,180,60,-1.3761133342736676e-05
2641,180,65,-5.1930539098589785e-06
2642,180,70,5.008777672987547e-06
2643,180,75,1.2338010683951172e-05
2644,180,80,1.3761170835606853e-05
2645,180,85,8.879208083811345e-06
2646,180,90,-1.4606640665016303e-10
2647,180,95,-8.879434786666923e-06
2648,180,100,-1.3761228785029766e-05
2649,180,105,-1.2337868237033534e-05
2650,180,110,-5.008490377378096e-06
2651,180,115,5.1933632294614166e-06
2652,180,120,1.3761323087644272e-05
2653,180,125,1.6544078044872915e-05
2654,180,130,1.1546822567148106e-05
2655,180,135,-3.098542565912716e-10
2656,180,140,-1.3761501222094229e-05
2657,180,145,-2.3627566389533143e-05
2658,180,150,-2.3834939512925373e-05
2659,180,155,-1.1136274814843292e-05
2660,180,160,1.3761999222750663e-05
2661,180,165,4.604679656601096e-05
2662,180,170,7.804445738908337e-05
2663,180,175,0.00010149153288312018
2664,180,180,0.00011008957272508355
2665,180,185,0.00010149051162411262
2666,180,190,7.8042692654945e-05
2667,180,195,4.604475583579262e-05
2668,180,200,1.3760193310626921e-05
2669,180,205,-1.1137447176553384e-05
2670,180,210,-2.3835304674858023e-05
2671,180,215,-2.362721041895264e-05
2672,180,220,-1.376071788224011e-05
2673,180,225,5.164210202234752e-10
2674,180,230,1.1547355407453716e-05
2675,180,235,1.6544140416000943e-05
2676,180,240,1.3760943592305739e-05
2677,180,245,5.192744588718232e-06
2678,180,250,-5.00906496582011e-06
2679,180,255,-1.2338153125192906e-05
2680,180,260,-1.3761112880133464e-05
2681,180,265,-8.878981377122035e-06
2682,180,270,4.381992198607845e-10
2683,180,275,8.87966148568867e-06
2684,180,280,1.3761286728402176e-05
2685,180,285,1.233772578444004e-05
2686,180,290,5.008203078991756e-06
2687,180,295,-5.193672547525563e-06
2688,180,300,-1.3761512827028572e-05
2689,180,305,-1.6544046848126164e-05
2690,180,310,-1.1546556137532015e-05
2691,180,315,7.229951837801795e-10
2692,180,320,1.3761892886580005e-05
2693,180,325,2.3627744361124445e-05
2694,180,330,2.3834756913581016e-05
2695,180,335,1.113568861657028e-05
2696,180,340,-1.3762902189404914e-05
2697,180,345,-4.604781693079507e-05
2698,180,350,-7.804533974405681e-05
2699,180,355,-0.00010149204349155225
2700,180,360,-0.00011008957270066472
